2019-02-12 22:32:40,094 [D]  : : :pass:mbe.c:79	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] ┌:F:n:WD_2:mbe.c:17	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] └:F:n:WD_2:mbe.c:16	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] ┌:F:n:WD_3:mbe.c:17	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] |:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] └:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] -:F:n:WD_1:mbe.c:16	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] ┌:F:n:WD_2:mbe.c:16	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] └:F:n:WD_2:mbe.c:15	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] ┌:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] |:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] └:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:32:40,852 [D] -:F:n:WD_1:mbe.c:15	(at logger.py:129) 
2019-02-12 22:32:40,853 [D] ┌:F:n:WD_2:mbe.c:15	(at logger.py:129) 
2019-02-12 22:32:40,853 [D] └:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 22:32:40,853 [D] ┌:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 22:32:40,853 [D] |:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:32:40,853 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:32:40,853 [D] -:F:n:WD_1:mbe.c:14	(at logger.py:129) 
2019-02-12 22:32:40,853 [D] ┌:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 22:32:40,853 [D] └:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 22:32:40,853 [D] ┌:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:32:40,853 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:32:40,853 [D]  : : :pass:mbe.c:13	(at logger.py:129) 
2019-02-12 22:32:40,853 [D]  : : :pass:mbe.c:12	(at logger.py:129) 
2019-02-12 22:32:40,853 [D]  : : :pass:mbe.c:11	(at logger.py:129) 
2019-02-12 22:32:40,853 [D]  : : :pass:mbe.c:10	(at logger.py:129) 
2019-02-12 22:32:40,853 [D]  : : :pass:mbe.c:9	(at logger.py:129) 
2019-02-12 22:32:40,853 [D]  : : :pass:mbe.c:8	(at logger.py:129) 
2019-02-12 22:32:40,854 [D]  : : :pass:mbe.c:7	(at logger.py:129) 
2019-02-12 22:32:40,854 [D]  : : :pass:mbe.c:6	(at logger.py:129) 
2019-02-12 22:32:40,854 [D]  : : :pass:mbe.c:5	(at logger.py:129) 
2019-02-12 22:32:40,854 [D] -:F:n:WD_1:mbe.c:4	(at logger.py:129) 
2019-02-12 22:32:40,854 [D] -:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 22:32:40,854 [D] -:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:32:40,854 [D]  : : :pass:mbe.c:3	(at logger.py:129) 
2019-02-12 22:32:40,854 [D]  : : :pass:mbe.c:2	(at logger.py:129) 
2019-02-12 22:32:40,854 [D]  : : :pass:mbe.c:1	(at logger.py:129) 
2019-02-12 22:32:40,854 [D] comp_cached_cnt:114	(at logger.py:134) 
2019-02-12 22:32:40,854 [D] compile_cnt:36	(at logger.py:134) 
2019-02-12 22:32:40,854 [D] execute_cnt:3	(at logger.py:134) 
2019-02-12 22:32:40,854 [D] fail_del_cnt:27	(at logger.py:134) 
2019-02-12 22:32:40,854 [D] iter_idx:3	(at logger.py:134) 
2019-02-12 22:32:40,854 [D] reuse_cnt:24	(at logger.py:134) 
2019-02-12 22:32:40,854 [D] succ_del_cnt:0	(at logger.py:134) 
2019-02-12 22:32:40,854 [D] time:0.7603979110717773	(at logger.py:134) 
2019-02-12 22:32:40,855 [D] deletion:29	(at logger.py:136) 
