2019-02-12 22:35:27,038 [D]  : : :pass:mbe.c:79	(at logger.py:129) 
2019-02-12 22:35:31,491 [D] └:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:35:31,491 [D] -:F:n:WD_1:mbe.c:15	(at logger.py:129) 
2019-02-12 22:35:31,492 [D] ┌:F:n:WD_2:mbe.c:15	(at logger.py:129) 
2019-02-12 22:35:31,492 [D] └:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 22:35:31,492 [D] ┌:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 22:35:31,492 [D] |:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:35:31,492 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:35:31,492 [D] -:F:n:WD_1:mbe.c:14	(at logger.py:129) 
2019-02-12 22:35:31,492 [D] ┌:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 22:35:31,492 [D] └:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 22:35:31,492 [D] ┌:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:35:31,492 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:35:31,492 [D]  : : :pass:mbe.c:13	(at logger.py:129) 
2019-02-12 22:35:31,492 [D]  : : :pass:mbe.c:12	(at logger.py:129) 
2019-02-12 22:35:31,493 [D]  : : :pass:mbe.c:11	(at logger.py:129) 
2019-02-12 22:35:31,493 [D]  : : :pass:mbe.c:10	(at logger.py:129) 
2019-02-12 22:35:31,493 [D]  : : :pass:mbe.c:9	(at logger.py:129) 
2019-02-12 22:35:31,493 [D]  : : :pass:mbe.c:8	(at logger.py:129) 
2019-02-12 22:35:31,493 [D]  : : :pass:mbe.c:7	(at logger.py:129) 
2019-02-12 22:35:31,493 [D]  : : :pass:mbe.c:6	(at logger.py:129) 
2019-02-12 22:35:31,493 [D]  : : :pass:mbe.c:5	(at logger.py:129) 
2019-02-12 22:35:31,493 [D] -:F:n:WD_1:mbe.c:4	(at logger.py:129) 
2019-02-12 22:35:31,493 [D] -:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 22:35:31,493 [D] -:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:35:31,493 [D]  : : :pass:mbe.c:3	(at logger.py:129) 
2019-02-12 22:35:31,493 [D]  : : :pass:mbe.c:2	(at logger.py:129) 
2019-02-12 22:35:31,493 [D]  : : :pass:mbe.c:1	(at logger.py:129) 
2019-02-12 22:35:31,493 [D] comp_cached_cnt:78	(at logger.py:134) 
2019-02-12 22:35:31,494 [D] compile_cnt:66	(at logger.py:134) 
2019-02-12 22:35:31,494 [D] execute_cnt:9	(at logger.py:134) 
2019-02-12 22:35:31,494 [D] fail_del_cnt:23	(at logger.py:134) 
2019-02-12 22:35:31,494 [D] iter_idx:3	(at logger.py:134) 
2019-02-12 22:35:31,494 [D] reuse_cnt:14	(at logger.py:134) 
2019-02-12 22:35:31,494 [D] succ_del_cnt:0	(at logger.py:134) 
2019-02-12 22:35:31,494 [D] time:4.455383777618408	(at logger.py:134) 
2019-02-12 22:35:31,494 [D] deletion:31	(at logger.py:136) 
