2019-02-12 21:28:05,313 [D]  : : :pass:mbe.c:79	(at logger.py:129) 
2019-02-12 21:28:07,543 [D] |:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 21:28:07,543 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:07,543 [D] -:F:n:WD_1:mbe.c:14	(at logger.py:129) 
2019-02-12 21:28:07,543 [D] ┌:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 21:28:07,543 [D] └:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:07,543 [D] ┌:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 21:28:07,543 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:07,543 [D]  : : :pass:mbe.c:13	(at logger.py:129) 
2019-02-12 21:28:07,543 [D]  : : :pass:mbe.c:12	(at logger.py:129) 
2019-02-12 21:28:07,543 [D]  : : :pass:mbe.c:11	(at logger.py:129) 
2019-02-12 21:28:07,543 [D]  : : :pass:mbe.c:10	(at logger.py:129) 
2019-02-12 21:28:07,543 [D]  : : :pass:mbe.c:9	(at logger.py:129) 
2019-02-12 21:28:07,543 [D]  : : :pass:mbe.c:8	(at logger.py:129) 
2019-02-12 21:28:07,543 [D]  : : :pass:mbe.c:7	(at logger.py:129) 
2019-02-12 21:28:07,543 [D]  : : :pass:mbe.c:6	(at logger.py:129) 
2019-02-12 21:28:07,544 [D]  : : :pass:mbe.c:5	(at logger.py:129) 
2019-02-12 21:28:07,544 [D] -:F:n:WD_1:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:07,544 [D] -:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:07,544 [D] -:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:07,544 [D]  : : :pass:mbe.c:3	(at logger.py:129) 
2019-02-12 21:28:07,544 [D]  : : :pass:mbe.c:2	(at logger.py:129) 
2019-02-12 21:28:07,544 [D]  : : :pass:mbe.c:1	(at logger.py:129) 
2019-02-12 21:28:07,544 [D] comp_cached_cnt:81	(at logger.py:134) 
2019-02-12 21:28:07,544 [D] compile_cnt:60	(at logger.py:134) 
2019-02-12 21:28:07,544 [D] execute_cnt:5	(at logger.py:134) 
2019-02-12 21:28:07,544 [D] fail_del_cnt:21	(at logger.py:134) 
2019-02-12 21:28:07,544 [D] iter_idx:3	(at logger.py:134) 
2019-02-12 21:28:07,544 [D] reuse_cnt:16	(at logger.py:134) 
2019-02-12 21:28:07,544 [D] succ_del_cnt:0	(at logger.py:134) 
2019-02-12 21:28:07,544 [D] time:2.2308201789855957	(at logger.py:134) 
2019-02-12 21:28:07,544 [D] deletion:32	(at logger.py:136) 
