2019-02-12 21:29:39,871 [D]  : : :pass:mbe.c:79	(at logger.py:129) 
2019-02-12 21:29:42,287 [D] |:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 21:29:42,287 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 21:29:42,287 [D] -:F:n:WD_1:mbe.c:14	(at logger.py:129) 
2019-02-12 21:29:42,287 [D] ┌:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 21:29:42,287 [D] └:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 21:29:42,288 [D] ┌:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 21:29:42,288 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 21:29:42,288 [D]  : : :pass:mbe.c:13	(at logger.py:129) 
2019-02-12 21:29:42,288 [D]  : : :pass:mbe.c:12	(at logger.py:129) 
2019-02-12 21:29:42,288 [D]  : : :pass:mbe.c:11	(at logger.py:129) 
2019-02-12 21:29:42,288 [D]  : : :pass:mbe.c:10	(at logger.py:129) 
2019-02-12 21:29:42,288 [D]  : : :pass:mbe.c:9	(at logger.py:129) 
2019-02-12 21:29:42,288 [D]  : : :pass:mbe.c:8	(at logger.py:129) 
2019-02-12 21:29:42,288 [D]  : : :pass:mbe.c:7	(at logger.py:129) 
2019-02-12 21:29:42,288 [D]  : : :pass:mbe.c:6	(at logger.py:129) 
2019-02-12 21:29:42,288 [D]  : : :pass:mbe.c:5	(at logger.py:129) 
2019-02-12 21:29:42,289 [D] -:F:n:WD_1:mbe.c:4	(at logger.py:129) 
2019-02-12 21:29:42,289 [D] -:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 21:29:42,289 [D] -:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 21:29:42,289 [D]  : : :pass:mbe.c:3	(at logger.py:129) 
2019-02-12 21:29:42,289 [D]  : : :pass:mbe.c:2	(at logger.py:129) 
2019-02-12 21:29:42,289 [D]  : : :pass:mbe.c:1	(at logger.py:129) 
2019-02-12 21:29:42,289 [D] comp_cached_cnt:81	(at logger.py:134) 
2019-02-12 21:29:42,289 [D] compile_cnt:60	(at logger.py:134) 
2019-02-12 21:29:42,289 [D] execute_cnt:5	(at logger.py:134) 
2019-02-12 21:29:42,289 [D] fail_del_cnt:22	(at logger.py:134) 
2019-02-12 21:29:42,290 [D] iter_idx:3	(at logger.py:134) 
2019-02-12 21:29:42,290 [D] reuse_cnt:17	(at logger.py:134) 
2019-02-12 21:29:42,290 [D] succ_del_cnt:0	(at logger.py:134) 
2019-02-12 21:29:42,290 [D] time:2.4180257320404053	(at logger.py:134) 
2019-02-12 21:29:42,290 [D] deletion:32	(at logger.py:136) 
