2019-02-12 22:36:20,686 [D]  : : :pass:mbe.c:79	(at logger.py:129) 
2019-02-12 22:36:23,027 [D] |:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:36:23,028 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:36:23,028 [D] -:F:n:WD_1:mbe.c:14	(at logger.py:129) 
2019-02-12 22:36:23,028 [D] ┌:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 22:36:23,028 [D] └:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 22:36:23,028 [D] ┌:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:36:23,028 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:36:23,028 [D]  : : :pass:mbe.c:13	(at logger.py:129) 
2019-02-12 22:36:23,028 [D]  : : :pass:mbe.c:12	(at logger.py:129) 
2019-02-12 22:36:23,028 [D]  : : :pass:mbe.c:11	(at logger.py:129) 
2019-02-12 22:36:23,028 [D]  : : :pass:mbe.c:10	(at logger.py:129) 
2019-02-12 22:36:23,028 [D]  : : :pass:mbe.c:9	(at logger.py:129) 
2019-02-12 22:36:23,029 [D]  : : :pass:mbe.c:8	(at logger.py:129) 
2019-02-12 22:36:23,029 [D]  : : :pass:mbe.c:7	(at logger.py:129) 
2019-02-12 22:36:23,029 [D]  : : :pass:mbe.c:6	(at logger.py:129) 
2019-02-12 22:36:23,029 [D]  : : :pass:mbe.c:5	(at logger.py:129) 
2019-02-12 22:36:23,029 [D] -:F:n:WD_1:mbe.c:4	(at logger.py:129) 
2019-02-12 22:36:23,029 [D] -:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 22:36:23,029 [D] -:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:36:23,029 [D]  : : :pass:mbe.c:3	(at logger.py:129) 
2019-02-12 22:36:23,029 [D]  : : :pass:mbe.c:2	(at logger.py:129) 
2019-02-12 22:36:23,029 [D]  : : :pass:mbe.c:1	(at logger.py:129) 
2019-02-12 22:36:23,029 [D] comp_cached_cnt:78	(at logger.py:134) 
2019-02-12 22:36:23,029 [D] compile_cnt:63	(at logger.py:134) 
2019-02-12 22:36:23,030 [D] execute_cnt:7	(at logger.py:134) 
2019-02-12 22:36:23,030 [D] fail_del_cnt:21	(at logger.py:134) 
2019-02-12 22:36:23,030 [D] iter_idx:3	(at logger.py:134) 
2019-02-12 22:36:23,030 [D] reuse_cnt:14	(at logger.py:134) 
2019-02-12 22:36:23,030 [D] succ_del_cnt:0	(at logger.py:134) 
2019-02-12 22:36:23,030 [D] time:2.3434183597564697	(at logger.py:134) 
2019-02-12 22:36:23,030 [D] deletion:32	(at logger.py:136) 
