2019-02-12 21:28:39,591 [D]  : : :pass:mbe.c:79	(at logger.py:129) 
2019-02-12 21:28:41,973 [D] |:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 21:28:41,973 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:41,973 [D] -:F:n:WD_1:mbe.c:14	(at logger.py:129) 
2019-02-12 21:28:41,973 [D] ┌:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 21:28:41,973 [D] └:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:41,974 [D] ┌:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 21:28:41,974 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:41,974 [D]  : : :pass:mbe.c:13	(at logger.py:129) 
2019-02-12 21:28:41,974 [D]  : : :pass:mbe.c:12	(at logger.py:129) 
2019-02-12 21:28:41,974 [D]  : : :pass:mbe.c:11	(at logger.py:129) 
2019-02-12 21:28:41,974 [D]  : : :pass:mbe.c:10	(at logger.py:129) 
2019-02-12 21:28:41,974 [D]  : : :pass:mbe.c:9	(at logger.py:129) 
2019-02-12 21:28:41,974 [D]  : : :pass:mbe.c:8	(at logger.py:129) 
2019-02-12 21:28:41,974 [D]  : : :pass:mbe.c:7	(at logger.py:129) 
2019-02-12 21:28:41,974 [D]  : : :pass:mbe.c:6	(at logger.py:129) 
2019-02-12 21:28:41,974 [D]  : : :pass:mbe.c:5	(at logger.py:129) 
2019-02-12 21:28:41,974 [D] -:F:n:WD_1:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:41,974 [D] -:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:41,975 [D] -:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:41,975 [D]  : : :pass:mbe.c:3	(at logger.py:129) 
2019-02-12 21:28:41,975 [D]  : : :pass:mbe.c:2	(at logger.py:129) 
2019-02-12 21:28:41,975 [D]  : : :pass:mbe.c:1	(at logger.py:129) 
2019-02-12 21:28:41,975 [D] comp_cached_cnt:81	(at logger.py:134) 
2019-02-12 21:28:41,975 [D] compile_cnt:60	(at logger.py:134) 
2019-02-12 21:28:41,975 [D] execute_cnt:5	(at logger.py:134) 
2019-02-12 21:28:41,975 [D] fail_del_cnt:21	(at logger.py:134) 
2019-02-12 21:28:41,975 [D] iter_idx:3	(at logger.py:134) 
2019-02-12 21:28:41,975 [D] reuse_cnt:16	(at logger.py:134) 
2019-02-12 21:28:41,975 [D] succ_del_cnt:0	(at logger.py:134) 
2019-02-12 21:28:41,975 [D] time:2.3839192390441895	(at logger.py:134) 
2019-02-12 21:28:41,975 [D] deletion:32	(at logger.py:136) 
